"Date","Open","High","Low","Close","Volume","DOW","log_returns"
2011-10-31,107.72,108,105.05,105.05,11457875,"Monday",-0.0427658441435756
2011-11-07,106.65,108.53,105.54,107.72,7822092,"Monday",0.0120477758904451
2011-11-14,106.2,106.74,105.38,106.17,5531421,"Monday",-0.00825443201020981
2011-11-21,96.92,96.94,94.45,95.66,15021652,"Monday",-0.0229420003223204
2011-11-28,96.03,96.35,95,95.77,8404304,"Monday",0.0370136902560425
2011-12-05,103.58,104,102.04,102.82,6122255,"Monday",0.0110509168243125
2011-12-12,104.02,104.23,101.5,103.07,7596478,"Monday",-0.0113834916302098
2011-12-19,101.16,101.33,99.5,99.72,5978281,"Monday",-0.011367157993222
2012-01-09,108.24,109.67,108.03,109.49,7118750,"Monday",0.0108357350376878
2012-01-23,106.99,107.5,106.56,107.01,6507187,"Monday",0.0011220197530557
2012-01-30,103.4,103.5,102.08,103.41,7616505,"Monday",-0.00530454057640561
2012-02-06,104.62,106.76,104.37,106.67,6444753,"Monday",0.0110290037212701
2012-02-13,106.16,106.53,105.28,106.38,4696565,"Monday",0.0103941217371641
2012-02-27,108.29,110.22,108.28,109.63,7723747,"Monday",0.00502950170906047
2012-03-05,109.14,109.45,108.14,109.32,5941680,"Monday",-0.00264925016776463
2012-03-12,109.65,110,109.16,110,5325068,"Monday",0.00391675137511438
2012-03-19,110.52,111.06,110.3,110.7,5694968,"Monday",0.0038012535589953
2012-03-26,107.23,107.97,106.83,107.84,5311548,"Monday",0.0138190807891778
2012-04-02,106.85,108.79,106.6,108.3,5189108,"Monday",0.0101156261387967
2012-04-09,103.3,104.08,102.85,103.49,4983440,"Monday",-0.0121015691221658
2012-04-16,101.62,102.24,101.17,101.51,6065082,"Monday",0.00721739254388787
2012-04-23,101.19,102.72,100.89,102.44,5590878,"Monday",-0.000780640164546043
2012-04-30,106.16,106.61,105.81,106.56,4727787,"Monday",0.00338409798424077
2012-05-07,103.08,103.82,102.59,103.31,6126862,"Monday",-0.00396078380910936
2012-05-14,101.74,102.3,101.27,101.94,7022505,"Monday",-0.00733033629830793
2012-05-21,98.81,99.74,98.35,99.69,6169518,"Monday",0.0124149967045577
2012-06-04,96.48,97.14,95.73,96.58,6794448,"Monday",0.00176174976910648
2012-06-11,101.99,102.33,99.57,99.91,7037020,"Monday",-0.00926532157479265
2012-06-18,103.14,103.97,103,103.46,6630692,"Monday",-0.00837388790450877
2012-06-25,99.34,99.56,98.17,99.08,7090908,"Monday",-0.0136329296682254
2012-07-02,105.59,106.09,104.69,105.86,5695967,"Monday",0.00340651351372045
2012-07-09,104.97,105.04,103.55,104.46,5233503,"Monday",-0.00582257169253086
2012-07-16,105.71,107.25,105.5,106.78,5185219,"Monday",0.00723721378703424
2012-07-23,107.25,108.28,106.03,107.95,5955678,"Monday",-0.0114213270651584
2012-07-30,108.87,109.93,108.76,109.82,5789879,"Monday",0.00511229888315423
2012-08-06,110.75,112.1,110.7,111.31,5201877,"Monday",0.0017084030590464
2012-08-13,113.32,113.59,112.71,113.28,4336973,"Monday",-0.00238063860615778
2012-08-20,112.69,112.89,112.14,112.52,3910433,"Monday",-0.0012434498449112
2012-08-27,112.18,112.39,111.46,111.73,3388761,"Monday",-0.00250290646440199
2012-09-10,114.2,114.54,113.6,113.96,5212359,"Monday",-0.000350938764787756
2012-09-17,117.17,118.5,116.89,117.14,7411482,"Monday",-0.000938606664751873
2012-09-24,117.55,118.49,117.46,117.78,6810274,"Monday",-0.000169793701060961
2012-10-01,116.92,118.25,116.87,117.25,4915599,"Monday",0.00590224543943929
2012-10-08,117.19,117.87,116.95,117.62,3437461,"Monday",0.0010207554475965
2012-10-15,112.16,113.04,111.1,112.82,5775238,"Monday",0.00666995224789346
2012-10-22,113.61,113.7,111.73,112.74,4812038,"Monday",-0.00566072624272884
2012-11-05,107.74,109.34,107.74,109.19,4058768,"Monday",0.00753818609107082
2012-11-12,106.45,106.52,105.49,105.93,4001752,"Monday",0.000849978801704232
2012-11-19,103.67,104.35,103.14,104.35,6850963,"Monday",0.0188639209178021
2012-11-26,104.75,104.99,104.25,104.99,4354072,"Monday",-0.00456144476167264
2012-12-03,106,106.07,104.38,104.66,5737607,"Monday",-0.0097932800771936
2012-12-10,107.1,107.69,106.48,106.96,5512287,"Monday",-0.000280439356827422
2012-12-17,107.97,108.84,107.94,108.68,6100809,"Monday",0.00794461453462425
2012-12-24,109.3,109.39,108.48,108.63,2285696,"Monday",-0.00989290838373957
2012-12-31,105.75,108.23,105.75,108.14,6554140,"Monday",0.0157512926143699
2013-01-07,110.02,110.09,109.19,109.75,4861891,"Monday",-0.00681046900252724
2013-01-14,111.38,112.95,111.35,112.85,6373995,"Monday",0.00997425670429841
2013-01-28,116.56,116.58,115.41,116.04,4520633,"Monday",-0.00137788516460802
2013-02-04,115.02,115.89,114.29,115.2,6398803,"Monday",-0.0112215247439647
2013-02-11,115.68,115.84,115.01,115.64,3766325,"Monday",0
2013-02-25,116.5,117.34,113.5,113.54,7525447,"Monday",-0.0210901063108748
2013-03-04,116.78,117.81,116.08,117.49,5048142,"Monday",0.00503435510145778
2013-03-11,118.63,118.8,118.1,118.73,4528418,"Monday",0.00134850420772192
2013-03-18,118.78,119.9,118.7,119.13,4828671,"Monday",-0.00460618041489802
2013-03-25,121.5,121.56,119.56,120.18,6345242,"Monday",-0.00828642461106099
2013-04-01,118.99,119.86,118.76,119.61,4324640,"Monday",0.006626707133778
