"Date","Open","High","Low","Close","Volume","DOW","log_returns"
2011-01-10,71.74,72.53,71.47,72.14,2783243,"Monday",-0.000138609744486651
2011-01-24,72.77,73.25,72.44,73.21,3255631,"Monday",0.00438056826442956
2011-01-31,70.81,71.66,70.35,71.62,5371195,"Monday",0.0125045535223878
2011-02-07,74.25,74.44,73.55,74.25,4781830,"Monday",-0.00121138718629688
2011-02-14,75.1,75.32,74.59,74.8,3274720,"Monday",-0.00692781880851978
2011-02-28,73.78,74.38,73.46,73.8,3682639,"Monday",0.00461769121490541
2011-03-07,72.67,72.94,71.28,71.8,3598295,"Monday",-0.00887415696103488
2011-03-14,73.34,73.61,72.3,73.19,4792429,"Monday",-0.0122217708154295
2011-03-21,72.57,73.4,72.34,72.84,3826810,"Monday",0.0171701808928075
2011-03-28,72.26,74.06,72.26,73.52,4500286,"Monday",0.0203359577396762
2011-04-04,74.59,74.85,74.4,74.74,2308132,"Monday",0.00348479108852651
2011-04-11,73.13,73.3,72.55,73.21,3488239,"Monday",-0.000546224238625825
2011-04-18,71.81,72.04,71.48,71.92,3453934,"Monday",-0.0109245364986004
2011-04-25,73.08,74.09,72.82,73.64,3833774,"Monday",0.00640285546893882
2011-05-02,75.34,75.58,74.5,74.87,2453754,"Monday",-0.00133475727237631
2011-05-09,74.01,74.06,73.58,73.7,3403401,"Monday",-0.00541273310675017
2011-05-16,74,74.3,73.63,73.8,3810619,"Monday",-0.00459646611615927
2011-05-23,73.37,73.65,72.7,73.5,4400473,"Monday",-0.00745513449501711
2011-06-06,70.94,71.17,70.12,70.36,3988727,"Monday",-0.0111654046665048
2011-06-13,68.42,68.88,68.26,68.46,4534742,"Monday",-0.000584112166140294
2011-06-20,68.95,69.77,68.8,69.3,3058558,"Monday",0.00187766358336372
2011-06-27,71.15,71.61,70.86,71.44,2932869,"Monday",0.00448934536259493
2011-07-11,74.15,74.16,73.21,73.74,3704051,"Monday",-0.0111928887497053
2011-07-18,72.91,73,72.14,72.42,3337598,"Monday",-0.00907222717231093
2011-07-25,73.56,74.39,73.23,74.05,3452706,"Monday",-0.00148438054379163
2011-08-01,69.86,69.86,67,67.62,8837562,"Monday",-0.0233860409274582
2011-08-08,64.18,65.75,61.2,62.4,5652712,"Monday",-0.0513814315289993
2011-08-15,65.85,65.96,64.95,65.88,4226262,"Monday",0.0103754363768322
2011-08-22,62.97,63.16,61.62,62,4649032,"Monday",0.00485045413374952
2011-08-29,65.37,66.95,65.37,66.73,4596679,"Monday",0.0308934254086601
2011-09-12,63.13,64.22,62.39,63.87,6720237,"Monday",-0.00546492108787078
2011-09-19,65.55,66,64.71,65.8,6386197,"Monday",-0.0119345777912594
2011-09-26,62.46,63.32,61.84,63.21,5467345,"Monday",0.0193281314391154
2011-10-03,63.11,64.16,62.21,62.22,6140656,"Monday",-0.0148363573270087
2011-10-10,67.5,67.86,67.11,67.86,3491859,"Monday",0.023860362484335
2011-10-17,68.54,69.2,67.79,68.01,3773212,"Monday",-0.01387187316789
2011-10-24,70.34,71.64,70.21,70.87,6010689,"Monday",0.0114951950528237
2011-10-31,70.73,71.22,70.22,70.24,3634394,"Monday",-0.0176396304518986
2011-11-07,69.88,70.74,69.36,70.46,3150788,"Monday",0.00669279821164359
2011-11-14,70.43,70.78,69.89,70.25,3116115,"Monday",-0.00751616670346156
2011-11-21,68.12,68.38,67.61,68.22,4399159,"Monday",-0.0133956575029783
2011-11-28,68.19,68.78,67.74,68.24,4618531,"Monday",0.0264306402569758
2011-12-05,71.94,72.44,71.51,71.95,4760040,"Monday",0.0123061264945727
2011-12-12,71.83,71.89,71.03,71.84,4156510,"Monday",-0.00845524477274751
2011-12-19,71.99,72.31,70.55,70.8,3735373,"Monday",-0.0134682170508666
2012-01-09,73.25,73.5,72.83,73.45,3958912,"Monday",-0.0004083577270384
2012-01-23,75.45,75.49,74.68,75.13,3198535,"Monday",-0.00385254544914204
2012-01-30,75.55,76.41,75.5,76.15,4318755,"Monday",0.00144556172094212
2012-02-06,76.53,77.04,76.53,76.92,3922293,"Monday",0.00286421234736878
2012-02-13,76.96,77.26,76.52,77.16,3115776,"Monday",0.00610986626076038
2012-02-27,76.34,77.14,75.84,76.77,3439263,"Monday",0.0035231980073176
2012-03-05,76.54,76.57,75.92,76.32,2102488,"Monday",-0.00287845285752475
2012-03-12,77.39,77.79,77.12,77.69,3243339,"Monday",0.00684536092480137
2012-03-19,79.63,81.79,79.38,81.11,11886648,"Monday",0.0338547878394229
2012-03-26,80.26,80.84,80.26,80.57,3218526,"Monday",0.0107313233492725
2012-04-02,80.31,80.97,80.12,80.67,2979212,"Monday",-0.000619617096471181
2012-04-09,79.35,79.57,78.95,79.19,2386167,"Monday",-0.0124240789920407
2012-04-16,79.78,79.88,79.1,79.56,3212344,"Monday",0
2012-04-23,80.06,80.06,78.47,79.03,4308953,"Monday",-0.0155684249266015
2012-04-30,78.25,78.75,77.9,78.14,2405285,"Monday",-0.0038319117012211
2012-05-07,77.35,78.37,77.23,77.8,2953828,"Monday",0.000900147942218155
2012-05-14,75.94,76.85,75.66,76.21,2629604,"Monday",-0.00288260157676667
2012-05-21,74.29,74.82,74.03,74.64,3667893,"Monday",0.0082061400840816
2012-06-04,73.36,73.56,72.56,72.99,3604986,"Monday",-0.0035558024336364
2012-06-11,77.01,77.12,75.71,75.83,2316722,"Monday",-0.0104946522694682
2012-06-18,77.41,78.12,77.07,77.79,3083430,"Monday",0.00334792998781452
2012-06-25,77.04,77.13,76.1,76.44,2557402,"Monday",-0.0164778298490784
2012-07-02,78.23,78.78,77.61,78.69,3584665,"Monday",-0.000889171224032204
2012-07-09,79.28,79.57,78.92,79.2,2357598,"Monday",-0.00214416428240405
2012-07-16,79.62,79.62,78.95,79.17,2634022,"Monday",-0.00340458055357473
2012-07-23,77.82,78.15,76.39,77.95,4215720,"Monday",-0.00639388367525662
2012-07-30,75.93,76.36,75.59,76.23,2770024,"Monday",0.00302174571385105
2012-08-06,75.99,76.4,75.59,75.62,2104546,"Monday",-0.0018496504150356
2012-08-13,76,76.17,75.64,76.15,1623999,"Monday",-0.00196785894924023
2012-08-20,76.4,76.72,76.22,76.44,2186021,"Monday",-0.000653893961702678
2012-08-27,75.78,75.95,75.13,75.26,1893253,"Monday",-0.00609354117583027
2012-09-10,72.24,73.31,72.24,73.05,4762535,"Monday",0.00617921636595842
2012-09-17,73.51,74.5,73.44,74.23,4361196,"Monday",0.00743698918240465
2012-09-24,71.78,72.33,71.5,72.03,5919779,"Monday",0.00208463698591288
2012-10-01,72.09,72.91,71.71,72.01,3788878,"Monday",0.00612900651026926
2012-10-08,73.07,73.88,72.75,73.76,2949531,"Monday",0.00898821249260529
2012-10-15,72.2,72.82,72.15,72.59,2406999,"Monday",0.0066344403680807
2012-10-22,72.04,72.13,71.02,71.56,6482211,"Monday",-0.0102878705242002
2012-11-05,73.55,73.62,73.23,73.45,3312784,"Monday",-0.0004083577270384
2012-11-12,72.24,72.63,71.87,72.3,1835207,"Monday",0.000691802172177347
2012-11-19,70.7,71.44,70.33,71.44,4126401,"Monday",0.0200770210417245
2012-11-26,71.83,72.61,71.83,72.58,3434945,"Monday",0.00830109913403998
2012-12-03,73.5,73.5,72.2,72.27,2706697,"Monday",-0.0115560510103343
2012-12-10,73.12,73.95,73.09,73.68,3018504,"Monday",0.00694589105111287
2012-12-17,73.15,73.4,72.96,73.36,2950450,"Monday",0.00697629530699562
2012-12-24,74.74,74.93,74.39,74.64,1451323,"Monday",-0.00267594486680078
2012-12-31,72.8,73.83,72.58,73.73,4699937,"Monday",0.0122818137717351
