Date,Open,High,Low,Close,Volume
17-Aug-15,92.46,92.96,92.01,92.74,2777522
14-Aug-15,92.32,93.08,92.32,92.74,2277502
13-Aug-15,92.64,93.03,92.12,92.70,3017291
12-Aug-15,91.61,93.08,91.26,92.82,3824460
11-Aug-15,92.75,93.17,92.01,92.31,3965956
10-Aug-15,93.05,93.87,93.05,93.48,4878831
7-Aug-15,93.55,93.85,92.40,92.50,3543137
6-Aug-15,95.18,95.26,93.63,93.80,5661958
5-Aug-15,96.40,96.98,94.98,95.07,4630977
4-Aug-15,96.20,96.79,94.97,95.72,6053451
3-Aug-15,97.56,97.69,95.96,96.47,4137461
31-Jul-15,97.69,98.26,97.22,97.59,3924988
30-Jul-15,97.85,98.05,97.15,97.70,4527140
29-Jul-15,96.41,98.73,95.87,98.53,6109171
28-Jul-15,93.13,97.02,93.09,96.62,7542901
27-Jul-15,91.68,92.60,91.52,92.39,5857330
24-Jul-15,92.55,94.22,91.63,92.61,8015072
23-Jul-15,95.65,96.26,91.23,92.12,13654072
22-Jul-15,98.86,99.53,97.64,97.68,4581454
21-Jul-15,98.55,99.71,98.46,98.82,5072596
20-Jul-15,97.58,99.06,97.57,98.31,4526044
17-Jul-15,96.14,97.80,96.00,97.42,5177292
16-Jul-15,97.47,97.88,95.59,96.04,4501307
15-Jul-15,97.38,98.40,96.77,96.98,4566972
14-Jul-15,97.04,97.51,96.36,96.79,5793509
13-Jul-15,98.70,98.70,96.91,97.08,4311032
10-Jul-15,97.12,98.15,97.06,97.82,4236023
9-Jul-15,96.80,97.21,96.11,96.25,4284910
8-Jul-15,96.98,97.26,95.63,95.85,5455321
7-Jul-15,96.62,97.91,95.41,97.74,5250925
6-Jul-15,96.39,97.59,96.03,96.24,4840202
2-Jul-15,96.29,96.93,96.28,96.66,3290851
1-Jul-15,96.34,96.72,95.73,96.16,3771099
30-Jun-15,96.38,96.48,94.91,95.37,6388191
29-Jun-15,95.99,96.97,95.49,95.53,5681995
26-Jun-15,97.47,98.21,96.66,96.77,7650417
25-Jun-15,98.69,98.69,96.97,96.97,4567763
24-Jun-15,100.71,100.85,98.09,98.25,5628659
23-Jun-15,102.27,102.74,101.09,101.15,3959184
22-Jun-15,101.67,102.01,101.20,101.44,3751842
19-Jun-15,101.92,102.36,101.00,101.16,6236149
18-Jun-15,101.48,102.83,101.28,102.31,4513372
17-Jun-15,100.88,101.52,100.10,101.18,4054675
16-Jun-15,100.40,101.02,100.16,100.52,3637657
15-Jun-15,99.84,101.05,99.84,100.52,3077255
12-Jun-15,100.34,101.50,100.00,100.50,3972646
11-Jun-15,100.11,101.36,99.81,100.92,5895926
10-Jun-15,100.00,100.19,99.31,99.67,9531465
9-Jun-15,100.42,100.94,99.47,99.70,5617954
8-Jun-15,102.13,102.20,100.46,100.71,4932798
5-Jun-15,101.80,102.85,101.50,102.28,5145265
4-Jun-15,101.08,102.45,101.08,101.74,6278728
3-Jun-15,101.82,102.61,101.17,101.99,5650677
2-Jun-15,102.07,102.39,101.25,101.60,10335736
1-Jun-15,101.16,102.21,100.43,101.93,4577979
29-May-15,101.08,101.46,99.87,100.91,8495386
28-May-15,102.48,102.89,100.82,101.36,6638580
27-May-15,102.53,103.18,102.20,102.62,4014840
26-May-15,103.55,104.18,102.35,102.90,4894761
