Date,Open,High,Low,Close,Volume
21-Sep-15,45.26,45.80,44.25,44.50,1925037
18-Sep-15,45.96,46.45,44.59,44.75,2945702
17-Sep-15,46.38,47.75,46.01,46.96,2089096
16-Sep-15,45.55,46.57,45.55,46.30,1216221
15-Sep-15,44.30,45.71,44.19,45.55,1193126
14-Sep-15,44.99,44.99,43.70,44.01,1586112
11-Sep-15,43.61,44.97,43.61,44.81,1701175
10-Sep-15,43.93,44.30,43.45,44.05,1487834
9-Sep-15,44.44,45.12,43.89,44.00,2052310
8-Sep-15,43.15,44.04,42.67,43.93,1359450
4-Sep-15,43.36,43.81,41.95,42.27,1970059
3-Sep-15,43.75,44.49,43.57,43.89,1755073
2-Sep-15,43.29,43.60,42.52,43.46,1839370
1-Sep-15,42.73,43.68,42.24,42.72,1676260
31-Aug-15,43.85,44.79,43.37,44.13,1624052
28-Aug-15,43.09,44.34,43.09,44.12,1378333
27-Aug-15,41.65,43.87,41.53,43.59,2271954
26-Aug-15,41.48,41.48,39.30,41.20,3795827
25-Aug-15,42.09,42.69,40.05,40.18,3365778
24-Aug-15,39.83,42.73,39.04,40.67,4197047
21-Aug-15,43.57,43.78,41.22,42.28,3350440
20-Aug-15,45.67,45.67,44.16,44.51,2471774
19-Aug-15,46.35,46.52,45.74,45.85,1883159
18-Aug-15,46.37,47.70,46.37,46.51,2447254
17-Aug-15,44.10,47.41,44.02,46.90,5246230
14-Aug-15,43.01,44.25,42.97,44.07,1801364
13-Aug-15,43.69,44.03,42.47,43.38,1699134
12-Aug-15,41.43,43.43,40.82,43.40,3231682
11-Aug-15,43.43,43.44,41.58,41.64,2646847
10-Aug-15,42.25,44.41,42.25,44.22,3403009
7-Aug-15,44.22,44.77,42.15,42.19,2416386
6-Aug-15,43.97,44.62,43.18,44.47,2825409
5-Aug-15,44.99,45.94,43.79,43.84,3778041
4-Aug-15,44.21,45.58,43.22,45.08,5920635
3-Aug-15,43.35,44.27,43.17,43.35,4174935
31-Jul-15,42.89,44.00,42.88,43.43,3348026
30-Jul-15,41.81,43.06,41.45,42.89,2601353
29-Jul-15,41.30,42.31,41.30,42.00,1781869
28-Jul-15,40.60,42.28,40.20,41.35,2005683
27-Jul-15,40.20,41.21,39.74,40.58,1824538
24-Jul-15,41.00,41.23,40.50,40.58,3714218
23-Jul-15,41.76,42.18,40.28,41.13,4423813
22-Jul-15,41.03,42.33,40.21,42.27,3090331
21-Jul-15,42.01,42.51,40.97,41.10,2481999
20-Jul-15,44.45,45.29,41.77,42.13,3088144
17-Jul-15,45.44,46.46,44.14,44.20,4094250
16-Jul-15,43.09,44.61,43.05,43.40,2409013
15-Jul-15,44.25,44.36,42.82,42.93,3867009
14-Jul-15,42.27,42.68,41.88,42.55,2998189
13-Jul-15,42.69,42.84,42.08,42.23,2450290
10-Jul-15,42.26,42.68,42.10,42.40,2314538
9-Jul-15,42.90,43.00,41.62,41.80,3622582
8-Jul-15,43.79,43.87,42.19,42.22,3354119
7-Jul-15,43.64,44.76,42.96,44.19,1929712
6-Jul-15,44.00,44.26,43.11,43.63,1686733
2-Jul-15,43.93,44.48,43.93,44.31,2709272
1-Jul-15,44.40,45.23,43.82,44.10,2911764
30-Jun-15,45.29,45.76,43.90,44.08,2507787
29-Jun-15,45.95,46.10,44.96,44.99,1899132
26-Jun-15,45.93,46.58,45.62,46.30,2954640
25-Jun-15,48.16,48.38,45.18,45.84,6430630
24-Jun-15,49.18,49.50,48.09,48.24,1182762
23-Jun-15,48.85,49.67,48.78,49.40,1453439
22-Jun-15,49.30,49.52,48.30,48.84,1563205
19-Jun-15,50.61,50.61,48.86,48.91,2013807
18-Jun-15,49.46,50.86,49.38,50.66,1491342
17-Jun-15,49.83,50.00,48.77,49.42,970281
16-Jun-15,50.10,50.13,49.31,49.67,1249313
15-Jun-15,50.14,50.87,49.82,50.08,956751
12-Jun-15,50.00,50.85,49.78,50.43,1002064
11-Jun-15,50.90,51.24,50.45,50.53,1056610
10-Jun-15,50.06,51.03,49.70,50.74,2707368
9-Jun-15,50.17,50.74,49.57,49.83,1377484
8-Jun-15,51.11,51.61,50.03,50.09,1822578
5-Jun-15,51.30,51.69,50.79,51.26,3118799
4-Jun-15,52.00,52.41,51.02,51.10,750914
3-Jun-15,52.08,52.80,52.00,52.21,807285
2-Jun-15,50.73,52.32,50.71,51.99,1748638
1-Jun-15,51.14,51.71,50.87,51.20,2781913
29-May-15,51.94,51.99,50.91,51.00,2954419
28-May-15,52.70,52.84,51.83,52.33,1496948
27-May-15,52.44,53.17,52.13,53.02,1116097
26-May-15,54.27,54.27,52.27,52.36,1404182
22-May-15,54.16,54.60,53.37,54.27,904387
21-May-15,54.23,54.93,53.90,54.45,1148372
20-May-15,54.62,54.75,53.52,54.39,1610557
19-May-15,55.50,55.73,54.28,54.56,1219758
18-May-15,55.64,56.20,54.84,55.42,2392412
15-May-15,52.23,56.56,52.23,56.29,7656997
14-May-15,50.64,51.14,50.09,51.07,2456790
13-May-15,51.12,51.51,50.33,50.35,2459512
12-May-15,52.93,53.04,50.97,50.99,4982725
11-May-15,53.34,54.13,53.30,53.32,1619902
8-May-15,53.66,54.33,53.30,53.45,1407173
7-May-15,52.43,54.16,52.13,53.13,2137116
6-May-15,53.67,54.19,52.42,52.53,2449327
5-May-15,55.01,55.87,53.48,53.71,4084990
4-May-15,55.62,56.74,55.45,55.76,2269187
1-May-15,54.54,55.77,54.18,55.34,1315872
30-Apr-15,54.63,55.11,53.92,54.14,1505761
29-Apr-15,54.80,55.23,54.70,54.87,697046
28-Apr-15,54.94,55.23,54.65,54.98,1138837
27-Apr-15,55.68,55.76,54.83,55.16,1135342
24-Apr-15,57.02,57.43,55.62,55.68,1024186
23-Apr-15,55.61,57.26,55.61,56.88,1044639
22-Apr-15,56.08,56.62,55.73,55.86,1219589
21-Apr-15,56.17,56.48,55.57,55.95,848928
20-Apr-15,56.06,56.50,55.32,55.89,1042159
17-Apr-15,55.54,56.30,55.08,55.79,1202186
16-Apr-15,55.50,56.06,55.15,56.04,1088217
15-Apr-15,54.61,55.67,54.19,55.42,1719325
14-Apr-15,54.58,55.14,53.88,54.39,1412904
13-Apr-15,55.13,55.70,54.72,54.89,1016268
10-Apr-15,54.94,55.24,54.73,55.00,1067949
9-Apr-15,55.79,55.79,53.56,54.86,3610900
8-Apr-15,55.74,56.14,53.84,55.70,3764475
7-Apr-15,56.34,56.52,55.10,55.54,2682417
6-Apr-15,56.87,57.68,56.52,56.54,2060739
2-Apr-15,58.79,59.39,57.15,57.44,1581635
1-Apr-15,58.93,59.45,57.76,58.76,1619097
31-Mar-15,58.35,59.30,57.61,59.02,2098699
30-Mar-15,57.07,58.92,57.01,58.59,1880550
27-Mar-15,56.53,57.00,56.01,56.80,1484213
26-Mar-15,56.60,57.33,56.01,56.52,2268891
25-Mar-15,57.81,57.90,56.76,57.01,1337332
24-Mar-15,58.36,58.46,57.61,57.80,931918
23-Mar-15,58.76,59.22,58.46,58.51,893054
20-Mar-15,59.49,59.62,58.57,58.88,887173
19-Mar-15,59.79,60.22,58.79,58.93,800305
18-Mar-15,58.14,60.44,57.92,60.02,1789229
17-Mar-15,58.20,58.79,57.99,58.33,819598
16-Mar-15,58.47,58.75,57.57,58.32,1404563
13-Mar-15,60.00,60.20,57.75,58.23,1934500
12-Mar-15,60.24,60.57,59.61,60.00,894579
11-Mar-15,59.51,60.72,58.92,60.10,1540063
10-Mar-15,60.05,60.05,58.70,58.96,1585324
9-Mar-15,60.42,61.19,60.27,60.39,1200049
6-Mar-15,60.22,60.98,60.05,60.46,1149416
5-Mar-15,60.87,61.05,60.39,60.63,1659230
4-Mar-15,61.51,61.56,60.52,60.69,2083550
3-Mar-15,61.71,62.20,61.52,61.69,1127937
2-Mar-15,61.14,62.23,60.99,61.81,1939610
27-Feb-15,60.94,61.83,60.58,60.62,1551197
26-Feb-15,60.49,60.88,59.93,60.86,1348384
25-Feb-15,60.59,61.44,60.13,60.56,1040036
24-Feb-15,61.20,61.73,60.16,60.43,1788711
23-Feb-15,62.48,62.48,61.12,61.64,1520461
20-Feb-15,63.92,64.66,61.91,62.45,3123831
19-Feb-15,63.00,67.63,62.38,64.83,5053896
18-Feb-15,62.81,64.01,62.60,62.65,2998979
17-Feb-15,62.09,63.09,62.09,63.01,2017832
13-Feb-15,61.22,62.58,61.22,62.30,1522276
12-Feb-15,61.39,61.71,60.54,61.26,1491144
11-Feb-15,62.28,62.50,61.13,61.22,792891
10-Feb-15,62.99,63.20,61.66,62.25,2228426
9-Feb-15,61.75,63.23,61.51,62.58,1476266
6-Feb-15,61.37,62.80,61.28,61.91,1018271
5-Feb-15,60.62,61.59,60.12,61.26,2604704
4-Feb-15,59.39,61.23,59.04,60.42,1990355
3-Feb-15,58.34,60.11,58.12,59.81,1976019
2-Feb-15,57.33,58.40,56.33,58.36,1830143
30-Jan-15,57.27,58.49,56.99,57.31,1394147
29-Jan-15,58.95,59.86,56.76,57.90,2603087
28-Jan-15,61.06,61.06,58.89,59.06,967330
27-Jan-15,59.61,60.98,59.26,60.65,814283
26-Jan-15,61.06,61.49,60.42,60.91,1226783
23-Jan-15,62.55,63.08,61.11,61.27,1071959
22-Jan-15,61.37,63.23,60.66,62.93,1251600
21-Jan-15,61.17,62.46,60.78,61.17,971320
20-Jan-15,61.54,62.59,60.65,61.41,1633691
16-Jan-15,60.84,61.35,60.37,61.07,2622556
15-Jan-15,63.61,63.99,61.04,61.13,1808542
14-Jan-15,63.95,63.95,61.52,63.09,2180827
13-Jan-15,65.71,66.00,63.71,64.42,1576640
12-Jan-15,66.34,66.46,64.41,64.90,1263562
9-Jan-15,67.00,67.48,65.35,66.05,1049768
8-Jan-15,67.03,68.25,66.59,67.21,1483964
7-Jan-15,65.00,66.50,64.61,66.36,1403597
6-Jan-15,64.32,66.01,63.27,64.29,2425759
5-Jan-15,66.01,66.47,63.63,64.34,2248796
2-Jan-15,66.39,66.87,65.50,66.77,2401090
