Date,Open,High,Low,Close,Volume
31-Dec-15,133.08,133.57,132.24,132.25,3178724
30-Dec-15,133.58,134.06,133.28,133.35,2484826
29-Dec-15,133.37,134.33,133.28,133.70,3037424
28-Dec-15,132.25,132.90,131.89,132.68,2607306
24-Dec-15,132.80,133.48,132.66,132.90,1517075
23-Dec-15,132.49,133.34,131.88,133.11,3244802
22-Dec-15,131.37,132.28,130.46,131.88,3401932
21-Dec-15,131.00,131.61,130.18,131.31,3414798
18-Dec-15,130.73,131.31,130.02,130.29,9840572
17-Dec-15,133.06,133.54,131.00,131.35,4345798
16-Dec-15,132.17,133.28,130.36,132.90,4711726
15-Dec-15,132.62,133.49,131.19,131.29,4921773
14-Dec-15,131.09,132.13,130.71,132.01,5941980
11-Dec-15,131.09,132.19,130.31,130.44,5300764
10-Dec-15,131.96,133.59,131.80,132.54,4186225
9-Dec-15,133.21,134.78,131.51,131.90,5055629
8-Dec-15,132.71,134.56,132.41,133.84,4731424
7-Dec-15,134.00,134.79,133.19,133.93,5387591
4-Dec-15,131.55,134.83,131.35,134.53,5387092
3-Dec-15,133.52,134.12,130.80,130.93,6688008
2-Dec-15,134.56,134.65,133.57,133.81,5019886
1-Dec-15,133.52,134.63,133.26,134.43,5227645
30-Nov-15,135.20,135.32,133.01,133.88,7431951
27-Nov-15,134.81,135.47,134.53,134.74,3337660
25-Nov-15,133.69,135.24,133.55,134.65,5300949
24-Nov-15,131.93,133.93,131.74,133.60,6615042
23-Nov-15,130.21,132.64,130.21,132.50,6328337
20-Nov-15,127.36,130.21,127.09,130.21,8176465
19-Nov-15,126.53,127.62,125.95,126.86,4657994
18-Nov-15,126.44,126.73,124.66,126.54,6485633
17-Nov-15,124.86,126.34,123.10,126.18,10499176
16-Nov-15,120.05,121.03,118.61,120.84,7759329
13-Nov-15,123.10,123.25,119.90,120.00,8691367
12-Nov-15,124.18,124.97,123.06,123.81,4268137
11-Nov-15,125.43,125.43,124.52,124.71,3247396
10-Nov-15,124.49,125.41,124.04,125.26,3867512
9-Nov-15,125.80,126.12,123.71,124.50,4984520
6-Nov-15,125.27,126.11,124.82,125.98,3750510
5-Nov-15,125.46,126.01,124.95,125.72,3046978
4-Nov-15,125.48,125.87,124.62,125.38,4101214
3-Nov-15,124.23,126.04,123.81,125.66,4302364
2-Nov-15,124.24,124.64,123.38,124.41,3715435
30-Oct-15,123.27,124.75,123.27,123.64,4981010
29-Oct-15,123.42,124.07,122.75,123.63,4599953
28-Oct-15,124.38,124.59,122.22,123.82,6819300
27-Oct-15,124.51,125.09,123.82,124.47,3674365
26-Oct-15,124.55,125.66,124.02,125.01,4549886
23-Oct-15,125.01,125.75,122.97,124.61,5277128
22-Oct-15,123.90,124.48,122.88,124.36,5854187
21-Oct-15,123.29,124.02,122.75,123.30,3491807
20-Oct-15,122.89,123.17,122.35,122.85,3317818
19-Oct-15,122.61,123.20,122.20,123.10,3039662
16-Oct-15,121.63,122.82,121.63,122.74,4056445
15-Oct-15,120.62,122.03,120.40,121.81,3415136
14-Oct-15,121.33,121.88,119.56,120.27,5194053
13-Oct-15,121.77,122.29,121.14,121.61,2961609
12-Oct-15,121.49,122.45,121.00,121.90,2860338
9-Oct-15,121.27,121.50,120.47,121.33,3851112
8-Oct-15,119.31,121.23,119.15,121.06,4951626
7-Oct-15,119.20,119.84,118.49,119.65,4682415
6-Oct-15,119.10,119.20,117.97,118.68,5203282
5-Oct-15,118.75,119.29,117.91,119.20,4527218
2-Oct-15,115.56,117.90,114.71,117.81,4339630
1-Oct-15,116.23,117.13,114.74,117.03,5198632
30-Sep-15,114.37,115.63,114.00,115.49,5385111
29-Sep-15,114.21,114.93,111.80,112.91,7896520
28-Sep-15,116.53,117.38,113.85,114.10,5935760
25-Sep-15,117.23,118.16,116.04,116.74,5473251
24-Sep-15,115.34,116.65,114.84,116.34,5135944
23-Sep-15,115.85,116.55,115.66,116.17,4080435
22-Sep-15,115.40,116.39,114.89,115.80,4623283
21-Sep-15,115.96,117.11,115.27,116.58,5201130
18-Sep-15,116.51,117.20,114.98,115.12,11341149
17-Sep-15,118.33,119.82,117.27,117.91,6510325
16-Sep-15,116.08,118.02,115.97,117.82,5282176
15-Sep-15,114.78,116.63,113.90,116.18,4990966
14-Sep-15,115.50,115.68,114.42,114.73,4247696
11-Sep-15,113.97,115.46,113.70,115.44,4470003
10-Sep-15,114.00,115.41,113.69,114.49,5252790
9-Sep-15,117.11,117.47,113.70,113.97,5263696
8-Sep-15,115.69,116.64,114.73,116.43,5761313
4-Sep-15,114.68,115.69,113.49,114.42,5737507
3-Sep-15,117.03,118.08,116.18,116.60,5290290
2-Sep-15,114.83,116.48,114.32,116.48,6478959
1-Sep-15,113.99,114.75,112.56,113.07,7385653
31-Aug-15,117.01,117.49,115.93,116.46,5435280
28-Aug-15,117.43,118.46,116.92,117.52,5005401
27-Aug-15,117.50,118.09,115.33,117.66,7245103
26-Aug-15,114.06,116.03,112.08,115.93,9308638
25-Aug-15,117.00,117.00,110.89,110.97,10203493
24-Aug-15,110.05,115.88,92.17,112.54,13652647
21-Aug-15,119.54,120.36,116.15,116.16,10171352
20-Aug-15,121.98,122.53,120.54,120.54,5551223
19-Aug-15,122.67,123.79,122.13,122.76,6490297
18-Aug-15,121.83,123.80,121.15,122.80,11021859
17-Aug-15,119.10,120.75,118.73,119.70,7255634
14-Aug-15,119.30,119.89,118.46,119.75,5135524
13-Aug-15,118.00,120.14,117.79,119.02,6255459
12-Aug-15,117.13,117.88,115.70,117.69,4620961
11-Aug-15,117.02,118.14,116.76,117.69,4080013
10-Aug-15,117.53,118.34,117.36,117.60,3408880
7-Aug-15,116.70,117.16,115.78,116.93,3986101
6-Aug-15,118.39,118.50,116.07,116.56,4768869
5-Aug-15,118.38,118.53,117.10,118.00,4299076
4-Aug-15,116.63,117.82,116.25,117.53,3008159
3-Aug-15,117.62,117.70,116.16,116.89,3645105
31-Jul-15,116.98,118.13,116.37,117.03,4301198
30-Jul-15,115.94,116.74,115.34,116.46,3291136
29-Jul-15,115.16,116.76,115.11,116.37,5104040
28-Jul-15,113.76,115.03,113.18,114.84,4176783
27-Jul-15,113.37,113.89,112.71,113.07,4468238
24-Jul-15,114.74,115.23,113.43,113.59,4427770
23-Jul-15,115.21,116.11,114.43,114.59,4308872
22-Jul-15,113.96,115.08,113.80,114.90,5485245
21-Jul-15,113.41,113.97,112.68,113.86,4660582
20-Jul-15,112.25,114.11,112.17,113.41,6107521
17-Jul-15,114.49,115.00,114.00,114.47,5497580
16-Jul-15,115.87,115.91,113.83,114.73,5234834
15-Jul-15,115.42,116.15,115.07,115.58,3365201
14-Jul-15,114.50,115.53,114.39,115.36,3688931
13-Jul-15,114.21,115.02,114.07,114.90,4171921
10-Jul-15,112.67,113.48,112.09,113.10,4631403
9-Jul-15,112.32,112.59,111.20,111.38,3643735
8-Jul-15,111.72,112.46,110.80,111.00,3794058
7-Jul-15,111.72,112.64,110.70,112.40,5515857
6-Jul-15,110.27,111.93,110.17,111.32,3864664
2-Jul-15,112.58,112.75,111.10,111.49,3845043
1-Jul-15,112.45,112.81,111.47,112.07,4216233
30-Jun-15,111.15,111.76,110.59,111.13,5938810
29-Jun-15,111.56,112.32,110.46,110.54,5187380
26-Jun-15,112.77,113.34,112.23,112.60,4208527
25-Jun-15,113.24,113.71,112.24,112.24,4467082
24-Jun-15,112.94,113.68,112.35,112.35,3716056
23-Jun-15,113.24,113.59,112.93,113.18,3075864
22-Jun-15,112.93,113.62,112.78,113.07,3190171
19-Jun-15,111.64,113.30,111.44,112.43,9255075
18-Jun-15,111.06,112.30,110.76,111.85,7222590
17-Jun-15,110.73,111.29,109.96,110.47,5722179
16-Jun-15,109.90,110.45,109.75,110.23,3466563
15-Jun-15,110.23,110.46,109.55,110.01,3965178
12-Jun-15,110.89,111.59,110.42,110.60,4301864
11-Jun-15,111.00,112.33,111.00,111.29,3642764
10-Jun-15,109.90,111.19,109.39,110.98,3967931
9-Jun-15,109.79,110.25,109.03,109.53,3658994
8-Jun-15,110.14,110.81,109.83,109.93,3449728
5-Jun-15,111.34,111.36,110.27,110.37,4505390
4-Jun-15,112.52,113.16,111.17,111.46,4328576
3-Jun-15,111.72,113.48,111.45,113.16,6337980
2-Jun-15,110.75,112.18,110.64,111.59,6088225
1-Jun-15,111.97,112.34,111.25,111.67,5114842
29-May-15,111.84,112.59,111.37,111.42,5310612
28-May-15,111.91,112.70,111.86,112.19,2806141
27-May-15,111.04,112.53,110.81,112.16,4147790
26-May-15,112.00,112.18,110.69,110.93,4612599
22-May-15,111.87,112.53,111.46,112.16,3693959
21-May-15,111.98,112.33,111.62,112.01,4238635
20-May-15,112.19,112.89,111.22,112.10,7004521
19-May-15,116.12,116.48,112.34,112.34,11133206
18-May-15,113.87,114.60,113.16,114.33,6878237
15-May-15,111.92,113.40,111.82,113.35,4575811
14-May-15,112.05,112.22,110.83,111.94,3815733
13-May-15,112.92,112.95,111.10,111.19,4340651
12-May-15,111.12,112.82,110.83,112.52,4053840
11-May-15,112.24,112.91,111.81,111.90,3725195
8-May-15,112.40,113.48,112.11,112.47,6435306
7-May-15,108.40,110.72,108.25,110.04,5400160
6-May-15,108.20,108.91,107.24,108.31,3996648
5-May-15,109.20,109.88,107.98,108.06,4164751
4-May-15,109.94,110.45,109.32,110.06,3366760
1-May-15,106.98,109.79,106.85,109.55,6696926
30-Apr-15,108.56,109.21,106.62,106.98,9041570
29-Apr-15,110.17,110.31,108.07,108.71,7238947
28-Apr-15,110.90,111.77,110.05,110.58,5743300
27-Apr-15,114.05,114.11,111.28,111.39,5618018
24-Apr-15,113.88,114.04,112.90,113.70,2879124
23-Apr-15,112.74,114.51,112.56,113.96,3945310
22-Apr-15,113.20,113.31,112.19,112.99,4065535
21-Apr-15,113.50,113.98,112.50,113.17,3899843
20-Apr-15,113.00,113.69,112.68,112.86,4397308
17-Apr-15,112.91,113.11,111.77,112.10,6245213
16-Apr-15,113.34,113.99,113.02,113.37,4013015
15-Apr-15,114.58,115.21,113.38,113.45,4210990
14-Apr-15,114.20,114.98,113.11,114.05,4072474
13-Apr-15,114.96,115.43,114.35,114.44,2981956
10-Apr-15,114.47,115.65,114.42,115.24,3658058
9-Apr-15,115.46,116.24,114.14,114.57,4674020
8-Apr-15,113.97,115.81,113.83,115.59,3753476
7-Apr-15,114.83,115.79,114.23,114.30,3189404
6-Apr-15,113.45,115.55,113.41,114.95,3250043
2-Apr-15,112.61,114.92,112.52,114.54,4065097
1-Apr-15,113.88,114.00,112.43,113.13,4737737
31-Mar-15,113.70,115.37,113.55,113.61,4128769
30-Mar-15,114.96,116.05,114.53,114.63,3968431
27-Mar-15,112.08,114.23,112.00,113.86,3879323
26-Mar-15,113.36,113.43,111.58,112.37,5409611
25-Mar-15,115.96,116.61,113.64,113.68,4725790
24-Mar-15,116.20,117.83,116.04,116.15,4026866
23-Mar-15,117.04,117.75,116.07,116.07,4095198
20-Mar-15,115.55,117.99,115.33,117.49,8445980
19-Mar-15,116.21,116.43,115.07,115.16,3545575
18-Mar-15,115.41,116.42,113.31,116.08,4773550
17-Mar-15,115.45,116.08,115.14,115.58,3715940
16-Mar-15,115.33,116.61,115.32,116.50,4820315
13-Mar-15,115.99,116.31,114.00,114.82,4626909
12-Mar-15,113.85,116.46,113.77,116.10,5741991
11-Mar-15,112.68,113.80,112.41,113.07,4356487
10-Mar-15,113.85,114.34,112.56,112.56,5685032
9-Mar-15,114.38,115.48,114.37,115.25,5351215
6-Mar-15,115.96,115.96,114.00,114.45,5169186
5-Mar-15,115.23,116.10,115.06,115.91,4089528
4-Mar-15,115.39,115.47,114.25,114.76,3799034
3-Mar-15,116.11,116.12,114.80,116.07,3784761
2-Mar-15,114.86,117.06,114.86,116.12,5971908
27-Feb-15,115.19,115.67,114.56,114.75,5732581
26-Feb-15,116.00,116.42,115.20,115.38,5649886
25-Feb-15,117.35,117.35,115.85,116.31,7328170
24-Feb-15,117.50,117.92,115.13,116.75,12775465
23-Feb-15,112.99,113.16,111.80,112.28,5637972
20-Feb-15,110.81,112.25,110.05,112.24,7276070
19-Feb-15,112.01,112.45,110.64,110.94,5910566
18-Feb-15,111.60,112.17,111.00,111.99,3731576
17-Feb-15,111.69,112.22,110.62,112.00,6029630
13-Feb-15,112.01,112.39,111.30,111.89,5099683
12-Feb-15,110.81,112.20,110.21,112.16,4592234
11-Feb-15,110.60,110.80,109.81,110.31,4553751
10-Feb-15,108.79,110.85,108.66,110.67,5414382
9-Feb-15,108.88,109.46,108.04,108.34,4243767
6-Feb-15,109.28,109.74,108.46,109.04,4223662
5-Feb-15,108.98,109.34,108.15,108.99,4471808
4-Feb-15,107.09,109.00,106.75,108.41,6766242
3-Feb-15,104.89,107.32,104.81,107.24,5969829
2-Feb-15,104.78,105.00,101.57,104.43,5012800
30-Jan-15,106.36,106.86,104.38,104.42,6999952
29-Jan-15,105.14,107.74,104.51,107.62,6529339
28-Jan-15,105.31,107.43,104.60,104.74,4917323
27-Jan-15,104.78,105.81,104.40,105.16,4606480
26-Jan-15,105.36,106.50,105.06,106.36,4192274
23-Jan-15,106.21,106.48,105.31,105.37,4075976
22-Jan-15,104.38,106.31,103.54,106.07,5804132
21-Jan-15,103.05,104.06,102.50,103.53,5899195
20-Jan-15,104.84,104.95,102.35,103.25,5335526
16-Jan-15,100.86,104.31,100.24,104.12,6403841
15-Jan-15,103.32,103.65,100.82,101.01,6894979
14-Jan-15,102.42,103.41,101.88,102.64,5384438
13-Jan-15,105.41,106.04,103.15,103.73,5395151
12-Jan-15,105.17,105.29,104.06,104.42,4992945
9-Jan-15,106.88,106.88,104.82,104.89,5717610
8-Jan-15,105.37,106.99,105.02,106.72,6468184
7-Jan-15,102.29,104.47,102.00,104.41,5090980
6-Jan-15,102.07,102.07,100.34,100.95,4913547
5-Jan-15,102.78,102.78,100.79,101.26,5881379
2-Jan-15,105.16,105.65,102.67,103.43,4324850
