Date,Open,High,Low,Close,Volume
2-Oct-15,18.69,18.92,18.27,18.90,199177
1-Oct-15,19.23,19.43,18.73,18.79,210679
30-Sep-15,19.34,19.38,19.05,19.27,337650
29-Sep-15,19.70,19.78,19.09,19.25,210988
28-Sep-15,19.93,20.23,19.63,19.71,200520
25-Sep-15,20.16,20.32,19.67,20.05,218097
24-Sep-15,19.58,20.10,19.42,20.10,204021
23-Sep-15,19.97,20.02,19.57,19.65,162126
22-Sep-15,19.96,20.08,19.77,19.87,170058
21-Sep-15,20.09,20.25,19.82,20.18,155658
18-Sep-15,19.80,20.42,19.79,19.90,765068
17-Sep-15,19.96,20.22,19.61,20.09,245300
16-Sep-15,19.57,20.42,19.48,20.01,248724
15-Sep-15,19.29,19.65,19.29,19.57,199617
14-Sep-15,19.20,19.54,19.19,19.29,213957
11-Sep-15,18.88,19.21,18.88,19.10,159980
10-Sep-15,19.81,20.00,18.89,19.12,267810
9-Sep-15,20.00,20.22,19.90,20.03,192185
8-Sep-15,19.75,20.06,19.56,19.77,199559
4-Sep-15,19.23,19.62,19.20,19.51,157756
3-Sep-15,19.50,19.75,19.40,19.52,145224
2-Sep-15,19.28,19.49,19.16,19.39,226770
1-Sep-15,19.19,19.43,19.08,19.12,214456
31-Aug-15,19.61,19.84,19.32,19.51,196618
28-Aug-15,19.32,19.84,19.17,19.76,239669
27-Aug-15,19.67,19.67,19.15,19.37,319336
26-Aug-15,19.21,19.56,18.70,19.43,259134
25-Aug-15,19.70,19.70,18.69,18.89,347156
24-Aug-15,19.07,19.54,18.51,19.21,386365
21-Aug-15,19.53,20.37,19.50,20.06,260675
20-Aug-15,19.99,20.22,19.88,19.90,264589
19-Aug-15,20.41,20.51,20.00,20.17,119653
18-Aug-15,20.59,20.72,20.23,20.46,151395
17-Aug-15,20.53,20.67,20.28,20.59,124472
14-Aug-15,20.07,20.62,20.07,20.60,145292
13-Aug-15,19.95,20.46,19.95,20.14,133681
12-Aug-15,20.19,20.50,19.78,20.01,184404
11-Aug-15,19.84,20.53,19.84,20.45,150535
10-Aug-15,20.12,20.48,19.63,20.07,217294
7-Aug-15,19.44,20.01,19.28,19.96,348184
6-Aug-15,20.75,20.75,19.41,19.62,265520
